PlayerID,Patch,Agent,count
5660.0,1,brimstone,2
5660.0,2,astra,6
5660.0,2,omen,3
5660.0,3,astra,6
5662.0,1,sova,4
5662.0,1,brimstone,3
5662.0,1,omen,2
5662.0,1,raze,2
5662.0,2,brimstone,1
5662.0,2,omen,1
5663.0,1,sova,5
5663.0,1,raze,4
5663.0,2,phoenix,1
5664.0,1,cypher,7
5664.0,1,killjoy,4
5664.0,2,cypher,2
5665.0,1,omen,8
5665.0,1,brimstone,1
5665.0,2,omen,1
5665.0,3,astra,2
5676.0,2,skye,3
5676.0,2,killjoy,2
5676.0,3,cypher,10
5676.0,3,killjoy,9
5676.0,3,skye,1
5676.0,3,viper,1
5678.0,1,brimstone,2
5679.0,1,sova,7
5679.0,2,astra,2
5679.0,3,sova,5
5680.0,1,reyna,4
5680.0,1,cypher,2
5680.0,1,jett,1
5680.0,2,cypher,1
5680.0,2,jett,1
5680.0,2,killjoy,1
5680.0,2,phoenix,1
5680.0,3,jett,1
5681.0,1,omen,6
5681.0,3,sage,3
5682.0,1,killjoy,4
5682.0,1,jett,2
5682.0,1,cypher,1
5682.0,3,brimstone,2
5682.0,3,viper,1
5683.0,1,jett,4
5683.0,1,breach,2
5683.0,1,raze,1
5685.0,1,cypher,2
5685.0,3,killjoy,2
5685.0,3,viper,2
5686.0,1,jett,4
5687.0,2,sova,12
5687.0,2,jett,7
5687.0,2,skye,2
5687.0,2,sage,2
5687.0,3,sova,8
5687.0,3,skye,7
5687.0,3,jett,3
5688.0,1,killjoy,2
5689.0,1,omen,2
5690.0,1,omen,6
5690.0,1,breach,1
5690.0,2,sova,8
5690.0,2,skye,1
5690.0,3,sova,2
5690.0,3,cypher,2
5690.0,3,sage,1
5690.0,3,skye,1
5691.0,1,reyna,3
5691.0,1,jett,2
5691.0,1,phoenix,2
5691.0,2,raze,2
5692.0,1,sova,5
5692.0,1,omen,1
5692.0,1,raze,1
5693.0,1,killjoy,7
5693.0,3,killjoy,2
5693.0,3,cypher,2
5696.0,2,cypher,2
5699.0,1,cypher,2
5701.0,2,astra,2
5701.0,2,breach,2
5701.0,3,astra,1
5703.0,2,sova,3
5703.0,2,sage,1
5703.0,3,sova,1
5704.0,2,jett,2
5704.0,2,raze,2
5704.0,3,phoenix,1
5705.0,1,breach,2
5706.0,1,jett,2
5706.0,1,sova,1
5706.0,1,raze,1
5706.0,2,sova,10
5706.0,2,raze,6
5706.0,2,viper,4
5706.0,2,jett,2
5706.0,2,breach,1
5708.0,1,reyna,2
5708.0,1,omen,2
5708.0,2,reyna,7
5708.0,2,cypher,4
5708.0,2,sage,2
5708.0,2,sova,2
5708.0,2,killjoy,2
5708.0,2,phoenix,1
5709.0,3,cypher,1
5709.0,3,killjoy,1
5716.0,1,brimstone,5
5716.0,1,reyna,2
5716.0,1,breach,1
5716.0,1,omen,1
5716.0,2,brimstone,4
5716.0,2,omen,4
5716.0,2,viper,3
5716.0,2,breach,2
5716.0,2,phoenix,2
5716.0,2,raze,2
5716.0,2,reyna,1
5716.0,3,sova,12
5716.0,3,breach,4
5716.0,3,brimstone,3
5716.0,3,kayo,3
5716.0,3,sage,1
5722.0,2,sova,2
5722.0,3,viper,6
5725.0,2,omen,5
5725.0,2,raze,2
5725.0,2,cypher,1
5740.0,1,sova,3
5741.0,1,jett,3
5742.0,1,breach,3
5743.0,1,omen,3
5744.0,1,killjoy,2
5744.0,1,cypher,1
5757.0,3,killjoy,1
5757.0,3,viper,1
5760.0,1,cypher,2
5761.0,1,jett,2
5762.0,1,breach,2
5763.0,1,omen,2
5764.0,1,sova,2
5765.0,1,killjoy,1
5765.0,1,sova,1
5766.0,1,omen,2
5767.0,1,phoenix,3
5767.0,1,jett,1
5767.0,1,reyna,1
5768.0,1,cypher,1
5768.0,1,reyna,1
5769.0,1,jett,1
5769.0,1,raze,1
5776.0,2,brimstone,3
5776.0,2,omen,2
5776.0,2,viper,1
5776.0,3,omen,3
5776.0,3,brimstone,3
5776.0,3,viper,3
5778.0,2,cypher,2
5778.0,2,killjoy,1
5778.0,3,killjoy,1
5778.0,3,sova,1
5779.0,2,sova,4
5784.0,1,omen,2
5784.0,2,omen,2
5784.0,3,astra,1
5784.0,3,omen,1
5785.0,1,raze,2
5785.0,2,jett,1
5785.0,2,raze,1
5786.0,1,jett,2
5794.0,3,sova,2
5794.0,3,skye,1
5795.0,2,sova,6
5795.0,2,breach,1
5795.0,3,sova,10
5795.0,3,skye,1
5796.0,2,sage,1
5796.0,3,jett,3
5798.0,1,killjoy,2
5798.0,1,phoenix,2
5798.0,1,raze,1
5798.0,2,breach,3
5798.0,2,sage,2
5798.0,2,reyna,1
5799.0,2,breach,2
5799.0,2,sage,2
5799.0,2,cypher,1
5799.0,2,viper,1
5799.0,3,sage,3
5799.0,3,viper,3
5799.0,3,cypher,2
5806.0,2,sova,4
5811.0,1,omen,1
5811.0,2,killjoy,2
5812.0,1,jett,1
5813.0,1,sova,1
5813.0,2,omen,1
5813.0,2,viper,1
5814.0,1,raze,1
5815.0,1,cypher,1
5816.0,2,sova,2
5817.0,2,sage,2
5821.0,1,reyna,1
5828.0,1,omen,1
5828.0,3,sage,2
5829.0,3,skye,1
5829.0,3,sova,1
5830.0,1,skye,1
5830.0,1,sova,1
5831.0,1,omen,1
5831.0,1,viper,1
5831.0,2,viper,1
5831.0,2,brimstone,1
5832.0,1,cypher,2
5833.0,1,reyna,1
5833.0,2,sage,2
5834.0,1,phoenix,1
5834.0,1,brimstone,1
5834.0,2,reyna,1
5834.0,2,skye,1
5834.0,3,breach,1
5834.0,3,skye,1
5835.0,1,killjoy,2
5846.0,1,sova,1
5847.0,1,killjoy,1
5847.0,2,jett,2
5848.0,1,jett,1
5848.0,2,sova,2
5859.0,1,jett,1
5860.0,1,raze,1
5860.0,3,omen,1
5860.0,3,raze,1
5861.0,1,breach,1
5862.0,1,sova,1
5863.0,1,jett,1
5864.0,1,cypher,1
5864.0,2,cypher,1
5864.0,2,killjoy,1
5865.0,1,omen,1
5865.0,3,jett,1
5866.0,1,jett,2
5867.0,1,omen,2
5867.0,1,cypher,1
5868.0,3,sage,2
5868.0,3,cypher,1
5868.0,3,killjoy,1
5883.0,1,omen,11
5883.0,2,omen,2
5883.0,2,viper,1
5883.0,3,viper,2
5883.0,3,astra,1
5883.0,3,omen,1
5886.0,1,breach,1
5886.0,3,astra,19
5886.0,3,viper,6
5886.0,3,sage,2
5886.0,3,omen,2
5886.0,3,cypher,1
5886.0,3,killjoy,1
5892.0,2,cypher,1
5895.0,1,killjoy,2
5896.0,1,breach,1
5898.0,1,omen,1
5899.0,1,sova,1
5900.0,1,raze,1
5901.0,1,sova,1
5902.0,1,cypher,1
5903.0,1,omen,1
5904.0,1,breach,1
5905.0,1,jett,1
5906.0,1,sage,1
5906.0,1,cypher,1
5907.0,1,breach,11
5908.0,1,omen,1
5909.0,1,cypher,1
5919.0,2,omen,1
5920.0,1,omen,3
5927.0,1,omen,2
5927.0,2,jett,3
5927.0,2,viper,2
5927.0,2,omen,2
5927.0,3,viper,2
5927.0,3,brimstone,1
5927.0,3,omen,1
5928.0,1,breach,1
5928.0,1,killjoy,1
5930.0,3,raze,1
5930.0,3,sova,1
5943.0,2,sage,2
5943.0,2,breach,1
5943.0,2,skye,1
5943.0,2,viper,1
5955.0,2,sova,2
5955.0,2,raze,1
5962.0,1,cypher,1
5962.0,1,killjoy,1
5962.0,3,astra,1
5963.0,1,phoenix,1
5963.0,1,reyna,1
5963.0,2,raze,2
5964.0,1,sova,2
5964.0,2,sova,2
5965.0,1,omen,2
5966.0,1,raze,2
5966.0,2,raze,5
5966.0,2,reyna,3
5966.0,2,sage,1
5967.0,3,sova,4
5972.0,1,sova,2
5973.0,1,cypher,2
5973.0,2,yoru,1
5973.0,2,cypher,1
5974.0,1,raze,2
5975.0,1,omen,2
5976.0,1,jett,2
5977.0,1,breach,1
5979.0,2,jett,1
5979.0,2,reyna,1
5981.0,1,raze,1
5982.0,1,sova,1
5983.0,1,omen,1
5983.0,2,omen,2
5983.0,3,astra,3
5983.0,3,sage,2
5983.0,3,skye,1
5983.0,3,brimstone,1
5983.0,3,omen,1
5984.0,1,killjoy,1
5990.0,3,jett,4
5992.0,1,sova,4
5992.0,1,raze,1
5992.0,1,cypher,1
5993.0,1,reyna,3
5994.0,1,breach,5
5995.0,1,omen,5
5996.0,1,cypher,4
5996.0,1,killjoy,1
5999.0,2,omen,2
6002.0,1,raze,1
6002.0,3,reyna,1
6002.0,3,sage,1
6003.0,1,breach,1
6004.0,1,jett,1
6005.0,1,killjoy,1
6017.0,2,sage,1
6022.0,2,raze,22
6022.0,2,killjoy,8
6022.0,3,raze,16
6022.0,3,killjoy,10
6022.0,3,skye,1
6024.0,2,reyna,1
6024.0,3,skye,2
6025.0,2,sova,10
6025.0,2,viper,2
6025.0,3,skye,6
6025.0,3,sova,3
6025.0,3,sage,2
6032.0,2,omen,7
6032.0,2,sova,4
6032.0,2,cypher,3
6032.0,2,breach,3
6033.0,2,astra,5
6033.0,2,sage,1
6033.0,3,astra,8
6033.0,3,omen,5
6033.0,3,sage,5
6033.0,3,breach,1
6033.0,3,brimstone,1
6034.0,1,reyna,1
6038.0,2,brimstone,2
6041.0,1,breach,1
6043.0,3,killjoy,1
6043.0,3,sage,1
6043.0,3,viper,1
6060.0,1,sova,9
6060.0,1,killjoy,2
6060.0,1,breach,1
6060.0,2,sova,6
6060.0,3,sova,5
6060.0,3,astra,2
6060.0,3,viper,2
6060.0,3,sage,1
6068.0,1,raze,5
6069.0,1,reyna,2
6069.0,1,phoenix,2
6069.0,1,jett,1
6069.0,3,reyna,6
6069.0,3,phoenix,1
6069.0,3,omen,1
6069.0,3,jett,1
6069.0,3,brimstone,1
6070.0,1,omen,5
6071.0,1,sova,5
6071.0,3,killjoy,2
6071.0,3,sage,2
6071.0,3,sova,2
6071.0,3,breach,1
6071.0,3,omen,1
6083.0,3,phoenix,7
6088.0,1,omen,8
6089.0,1,jett,8
6089.0,2,jett,10
6090.0,1,raze,8
6090.0,2,raze,5
6090.0,2,cypher,2
6090.0,2,sage,1
6091.0,1,killjoy,4
6091.0,1,cypher,1
6092.0,1,omen,4
6092.0,1,jett,1
6092.0,1,sage,1
6092.0,2,cypher,2
6098.0,2,killjoy,1
6098.0,2,viper,1
6103.0,2,cypher,1
6103.0,2,killjoy,1
6106.0,2,astra,1
6106.0,2,viper,1
6108.0,1,jett,3
6108.0,1,cypher,1
6108.0,1,sova,1
6108.0,2,sova,5
6108.0,2,sage,1
6114.0,1,jett,1
6114.0,2,jett,3
6114.0,3,sova,2
6114.0,3,sage,1
6115.0,1,breach,1
6116.0,1,phoenix,1
6117.0,1,omen,1
6117.0,2,breach,3
6118.0,1,killjoy,1
6124.0,2,brimstone,1
6124.0,2,omen,1
6125.0,2,reyna,1
6125.0,2,sage,1
6125.0,3,sage,7
6125.0,3,jett,4
6125.0,3,reyna,1
6135.0,1,killjoy,3
6136.0,2,sova,1
6137.0,1,raze,2
6137.0,1,sage,1
6141.0,1,reyna,1
6150.0,1,sova,3
6151.0,1,jett,3
6157.0,1,raze,2
6158.0,1,omen,2
6159.0,1,breach,2
6160.0,1,sage,2
6189.0,2,astra,1
6189.0,2,omen,1
6189.0,3,astra,9
6189.0,3,omen,5
6189.0,3,viper,1
6200.0,2,cypher,2
6202.0,3,cypher,1
6202.0,3,viper,1
6210.0,1,cypher,5
6210.0,1,sova,1
6210.0,2,cypher,11
6210.0,2,skye,3
6210.0,2,killjoy,1
6211.0,1,raze,5
6211.0,1,phoenix,1
6211.0,2,raze,12
6211.0,2,jett,7
6211.0,2,sage,1
6212.0,1,omen,4
6212.0,1,brimstone,2
6212.0,2,omen,14
6212.0,2,astra,3
6212.0,2,brimstone,3
6212.0,3,astra,3
6212.0,3,sage,2
6212.0,3,brimstone,1
6212.0,3,killjoy,1
6212.0,3,omen,1
6213.0,1,breach,5
6213.0,1,raze,1
6213.0,2,breach,14
6213.0,2,skye,5
6213.0,2,killjoy,1
6213.0,3,viper,4
6213.0,3,breach,4
6214.0,1,jett,3
6214.0,1,sova,2
6214.0,1,cypher,1
6214.0,2,sova,5
6214.0,2,omen,3
6214.0,2,cypher,2
6220.0,2,cypher,1
6220.0,2,raze,1
6220.0,2,reyna,1
6227.0,2,jett,2
6227.0,2,sova,1
6229.0,2,raze,2
6229.0,2,killjoy,1
6238.0,2,raze,1
6238.0,2,skye,1
6238.0,2,yoru,1
6238.0,3,sage,4
6238.0,3,raze,2
6248.0,3,reyna,1
6248.0,3,skye,1
6255.0,1,raze,2
6255.0,2,raze,3
6255.0,2,jett,1
6257.0,1,breach,1
6273.0,2,viper,2
6275.0,2,raze,1
6275.0,2,breach,1
6276.0,1,jett,1
6276.0,2,omen,2
6278.0,1,omen,1
6278.0,2,brimstone,2
6285.0,1,jett,2
6286.0,1,breach,2
6287.0,1,cypher,2
6288.0,1,sova,2
6289.0,1,omen,2
6300.0,1,cypher,1
6300.0,2,viper,3
6300.0,2,breach,2
6300.0,2,cypher,1
6300.0,2,killjoy,1
6300.0,2,sage,1
6300.0,3,cypher,1
6300.0,3,viper,1
6301.0,1,jett,1
6302.0,1,omen,1
6304.0,1,raze,1
6305.0,1,sova,1
6306.0,1,jett,1
6306.0,1,raze,1
6307.0,1,sova,2
6307.0,3,breach,1
6307.0,3,sova,1
6308.0,1,cypher,1
6309.0,1,breach,2
6310.0,1,cypher,1
6310.0,1,omen,1
6310.0,3,killjoy,2
6311.0,1,breach,2
6311.0,2,jett,2
6311.0,3,jett,2
6312.0,1,raze,1
6312.0,1,skye,1
6312.0,2,sova,2
6312.0,3,sova,2
6313.0,1,cypher,2
6313.0,2,killjoy,1
6313.0,2,viper,1
6313.0,3,viper,1
6313.0,3,cypher,1
6314.0,1,jett,1
6314.0,1,raze,1
6314.0,2,breach,1
6314.0,2,reyna,1
6314.0,3,phoenix,1
6314.0,3,reyna,1
6317.0,2,cypher,2
6317.0,2,killjoy,1
6329.0,3,jett,14
6329.0,3,skye,12
6329.0,3,breach,12
6329.0,3,killjoy,1
6329.0,3,astra,1
6330.0,3,killjoy,4
6330.0,3,sage,1
6332.0,3,breach,3
6332.0,3,raze,1
6332.0,3,sova,1
6333.0,3,jett,4
6333.0,3,skye,1
6337.0,3,sova,6
6337.0,3,astra,1
6338.0,2,astra,7
6338.0,2,brimstone,1
6338.0,2,cypher,1
6338.0,2,killjoy,1
6338.0,2,sage,1
6348.0,1,cypher,2
6349.0,1,raze,3
6350.0,1,breach,1
6351.0,1,killjoy,1
6354.0,1,breach,2
6354.0,1,omen,2
6360.0,1,jett,2
6361.0,1,omen,1
6361.0,1,raze,1
6362.0,1,cypher,1
6362.0,1,killjoy,1
6362.0,3,viper,1
6362.0,3,breach,1
6363.0,1,breach,2
6364.0,1,omen,1
6364.0,1,raze,1
6364.0,3,sova,6
6364.0,3,killjoy,2
6364.0,3,skye,2
6364.0,3,breach,1
6364.0,3,cypher,1
6366.0,2,sova,2
6366.0,2,breach,1
6366.0,2,jett,1
6366.0,2,sage,1
6367.0,2,omen,2
6369.0,2,killjoy,1
6371.0,1,raze,1
6372.0,1,omen,1
6373.0,1,breach,1
6373.0,1,reyna,1
6374.0,1,omen,1
6375.0,1,breach,1
6375.0,3,omen,1
6376.0,1,sage,1
6377.0,1,cypher,1
6378.0,1,raze,1
6379.0,1,cypher,2
6380.0,1,omen,2
6381.0,1,jett,1
6382.0,1,sova,2
6384.0,1,cypher,1
6386.0,1,omen,2
6386.0,3,astra,3
6386.0,3,killjoy,1
6386.0,3,sage,1
6387.0,1,sova,2
6387.0,2,cypher,1
6387.0,2,sova,1
6388.0,1,cypher,8
6388.0,1,phoenix,3
6388.0,1,breach,2
6388.0,1,killjoy,1
6388.0,2,astra,6
6388.0,2,jett,2
6388.0,2,raze,2
6388.0,2,sage,2
6388.0,2,omen,1
6389.0,1,cypher,3
6389.0,1,phoenix,1
6389.0,1,raze,1
6389.0,2,cypher,1
6389.0,2,raze,1
6389.0,3,cypher,1
6389.0,3,sage,1
6390.0,1,phoenix,2
6390.0,1,reyna,2
6390.0,1,jett,1
6390.0,3,reyna,2
6390.0,3,jett,1
6391.0,1,cypher,2
6392.0,2,jett,15
6392.0,2,skye,1
6392.0,3,jett,31
6392.0,3,reyna,4
6392.0,3,raze,2
6392.0,3,omen,1
6395.0,2,jett,2
6395.0,2,sage,2
6395.0,3,jett,1
6396.0,3,sage,2
6396.0,3,viper,1
6397.0,1,breach,1
6397.0,1,raze,1
6398.0,1,cypher,1
6398.0,1,killjoy,1
6399.0,1,reyna,1
6399.0,1,sova,1
6400.0,1,jett,2
6401.0,1,omen,2
6402.0,1,cypher,5
6402.0,2,killjoy,22
6402.0,2,cypher,17
6402.0,3,sova,23
6402.0,3,viper,2
6402.0,3,breach,1
6402.0,3,cypher,1
6403.0,1,breach,2
6403.0,1,raze,2
6403.0,1,reyna,1
6403.0,2,breach,2
6403.0,2,raze,1
6403.0,3,raze,4
6403.0,3,breach,2
6403.0,3,kayo,2
6403.0,3,killjoy,2
6403.0,3,reyna,2
6403.0,3,phoenix,1
6404.0,1,sova,5
6404.0,2,sova,7
6404.0,2,raze,1
6404.0,3,sova,2
6405.0,1,cypher,2
6405.0,1,killjoy,1
6405.0,2,breach,1
6405.0,2,cypher,1
6405.0,3,astra,2
6405.0,3,cypher,1
6410.0,3,astra,2
6410.0,3,sage,1
6412.0,2,sova,4
6412.0,2,viper,3
6413.0,2,killjoy,2
6413.0,2,sage,2
6413.0,2,cypher,1
6413.0,2,skye,1
6413.0,2,viper,1
6413.0,3,viper,2
6413.0,3,omen,1
6413.0,3,skye,1
6413.0,3,sova,1
6414.0,1,reyna,1
6414.0,2,phoenix,3
6414.0,2,sova,2
6415.0,2,jett,2
6415.0,2,raze,2
6415.0,2,omen,1
6415.0,3,jett,1
6415.0,3,raze,1
6415.0,3,reyna,1
6415.0,3,sage,1
6415.0,3,viper,1
6416.0,1,omen,8
6416.0,1,jett,5
6416.0,2,jett,51
6416.0,2,raze,1
6416.0,3,jett,90
6416.0,3,skye,2
6418.0,1,phoenix,2
6418.0,1,breach,1
6418.0,1,cypher,1
6418.0,1,killjoy,1
6418.0,2,sage,4
6418.0,2,phoenix,3
6418.0,2,breach,1
6418.0,2,cypher,1
6418.0,2,jett,1
6418.0,2,raze,1
6418.0,3,kayo,12
6418.0,3,raze,9
6418.0,3,skye,7
6418.0,3,sage,6
6418.0,3,reyna,2
6418.0,3,jett,2
6418.0,3,breach,1
6419.0,1,reyna,2
6419.0,1,phoenix,1
6419.0,2,raze,1
6419.0,3,sage,3
6419.0,3,raze,3
6419.0,3,reyna,3
6419.0,3,killjoy,2
6419.0,3,skye,2
6419.0,3,cypher,1
6420.0,1,jett,2
6421.0,1,brimstone,1
6421.0,1,omen,1
6422.0,1,cypher,2
6423.0,1,raze,1
6423.0,1,reyna,1
6424.0,1,sova,2
6425.0,1,cypher,2
6426.0,1,sova,2
6427.0,1,jett,2
6428.0,1,omen,2
6428.0,2,omen,2
6428.0,2,brimstone,1
6429.0,2,sova,2
6429.0,2,sage,1
6431.0,2,viper,4
6431.0,2,astra,3
6431.0,3,astra,14
6431.0,3,viper,7
6431.0,3,omen,4
6431.0,3,sage,2
6431.0,3,brimstone,1
6432.0,1,reyna,3
6432.0,1,raze,2
6432.0,1,phoenix,1
6432.0,2,reyna,11
6432.0,2,raze,8
6432.0,2,phoenix,1
6432.0,3,skye,17
6432.0,3,sage,8
6432.0,3,reyna,3
6432.0,3,phoenix,2
6432.0,3,raze,2
6432.0,3,jett,1
6432.0,3,viper,1
6434.0,2,omen,4
6434.0,2,viper,2
6434.0,2,astra,2
6434.0,2,reyna,1
6434.0,3,astra,22
6434.0,3,sage,11
6434.0,3,skye,7
6434.0,3,kayo,6
6434.0,3,viper,3
6434.0,3,omen,1
6435.0,1,sova,2
6435.0,2,sova,4
6436.0,1,jett,1
6436.0,1,raze,1
6436.0,2,omen,5
6436.0,2,astra,1
6436.0,2,cypher,1
6436.0,2,killjoy,1
6437.0,1,phoenix,2
6437.0,2,phoenix,5
6437.0,2,viper,5
6437.0,2,reyna,3
6437.0,2,cypher,1
6437.0,2,sage,1
6437.0,3,skye,15
6437.0,3,viper,11
6437.0,3,kayo,5
6437.0,3,reyna,3
6437.0,3,sage,2
6437.0,3,raze,1
6438.0,1,cypher,2
6438.0,2,cypher,3
6438.0,2,viper,1
6438.0,3,sova,3
6438.0,3,killjoy,1
6439.0,1,omen,2
6440.0,1,sova,2
6441.0,1,omen,2
6442.0,1,sova,2
6442.0,3,phoenix,2
6442.0,3,jett,1
6442.0,3,kayo,1
6442.0,3,sage,1
6442.0,3,skye,1
6443.0,1,omen,2
6444.0,1,jett,2
6444.0,2,omen,2
6444.0,2,astra,1
6445.0,1,phoenix,2
6445.0,3,jett,1
6446.0,1,cypher,2
6446.0,2,sova,2
6446.0,3,cypher,3
6446.0,3,skye,3
6446.0,3,killjoy,2
6446.0,3,viper,1
6446.0,3,sova,1
6446.0,3,astra,1
6446.0,3,sage,1
6447.0,1,killjoy,2
6447.0,1,cypher,1
6448.0,1,jett,3
6449.0,1,sova,2
6449.0,1,breach,1
6450.0,1,phoenix,1
6450.0,1,raze,1
6450.0,1,reyna,1
6450.0,2,killjoy,8
6450.0,2,cypher,2
6450.0,2,viper,2
6450.0,3,cypher,8
6450.0,3,astra,4
6450.0,3,skye,4
6450.0,3,killjoy,4
6450.0,3,viper,2
6451.0,1,cypher,2
6451.0,2,cypher,5
6451.0,2,killjoy,1
6455.0,1,omen,2
6455.0,2,omen,3
6455.0,2,brimstone,1
6456.0,1,reyna,2
6456.0,2,reyna,5
6456.0,3,breach,3
6456.0,3,sage,2
6456.0,3,jett,1
6456.0,3,skye,1
6457.0,1,jett,2
6457.0,2,jett,7
6457.0,3,jett,12
6458.0,1,sova,2
6458.0,2,sova,4
6459.0,1,sova,2
6460.0,1,omen,2
6460.0,2,brimstone,1
6460.0,2,omen,1
6461.0,1,raze,2
6462.0,1,cypher,2
6463.0,1,reyna,2
6463.0,2,jett,10
6463.0,2,reyna,2
6463.0,2,raze,1
6463.0,3,jett,21
6463.0,3,raze,7
6463.0,3,skye,4
6463.0,3,reyna,2
6463.0,3,phoenix,1
6463.0,3,sage,1
6464.0,1,jett,3
6464.0,2,jett,18
6464.0,2,reyna,5
6464.0,2,phoenix,2
6464.0,2,raze,1
6464.0,3,jett,45
6464.0,3,chamber,2
6464.0,3,raze,1
6465.0,1,sova,5
6465.0,1,raze,1
6465.0,2,sova,4
6465.0,2,raze,1
6465.0,3,sova,1
6466.0,1,omen,4
6466.0,2,killjoy,3
6466.0,2,astra,2
6466.0,2,sova,1
6466.0,3,astra,1
6488.0,2,jett,1
6490.0,2,phoenix,1
6492.0,2,breach,2
6495.0,2,reyna,3
6495.0,2,phoenix,2
6495.0,2,raze,2
6495.0,3,phoenix,1
6495.0,3,raze,1
6496.0,1,sova,8
6496.0,1,raze,1
6502.0,1,killjoy,4
6502.0,3,kayo,1
6502.0,3,reyna,1
6503.0,1,breach,3
6503.0,1,reyna,1
6503.0,3,killjoy,10
6503.0,3,astra,6
6503.0,3,viper,3
6503.0,3,cypher,1
6504.0,3,chamber,2
6505.0,1,raze,7
6505.0,1,jett,6
6505.0,2,jett,1
6505.0,3,jett,5
6505.0,3,raze,5
6505.0,3,skye,4
6505.0,3,reyna,2
6506.0,1,sova,4
6506.0,2,sova,1
6506.0,3,sova,2
6510.0,2,brimstone,3
6510.0,2,viper,1
6510.0,2,omen,1
6510.0,3,viper,16
6510.0,3,brimstone,7
6510.0,3,omen,5
6510.0,3,astra,2
6513.0,2,sova,5
6513.0,2,raze,1
6513.0,2,sage,1
6513.0,3,raze,15
6513.0,3,sova,2
6515.0,1,cypher,3
6515.0,1,killjoy,1
6516.0,1,sage,3
6516.0,1,phoenix,1
6516.0,3,cypher,1
6516.0,3,sage,1
6517.0,1,breach,3
6517.0,1,omen,1
6517.0,2,breach,4
6517.0,2,sage,2
6517.0,2,brimstone,1
6517.0,3,skye,16
6517.0,3,sage,1
6518.0,1,jett,4
6518.0,2,jett,6
6518.0,2,sage,1
6518.0,3,jett,11
6518.0,3,sage,8
6518.0,3,brimstone,4
6518.0,3,raze,1
6526.0,3,jett,5
6526.0,3,sage,4
6526.0,3,breach,1
6526.0,3,raze,1
6526.0,3,reyna,1
6527.0,3,cypher,2
6531.0,1,omen,6
6531.0,1,phoenix,2
6531.0,2,omen,3
6531.0,3,astra,3
6531.0,3,sova,2
6537.0,3,kayo,1
6539.0,3,kayo,3
6539.0,3,reyna,2
6539.0,3,raze,1
6541.0,1,sova,2
6541.0,1,raze,1
6542.0,1,sage,2
6542.0,1,raze,1
6543.0,1,cypher,3
6543.0,1,breach,3
6543.0,2,cypher,1
6544.0,1,jett,3
6544.0,2,jett,1
6545.0,1,omen,5
6545.0,2,omen,1
6559.0,1,omen,3
6559.0,1,cypher,2
6559.0,1,sage,1
6559.0,2,raze,7
6559.0,2,sage,5
6559.0,3,kayo,2
6559.0,3,omen,2
6559.0,3,viper,2
6559.0,3,skye,1
6559.0,3,sage,1
6559.0,3,raze,1
6559.0,3,astra,1
6559.0,3,cypher,1
6560.0,1,phoenix,2
6560.0,1,breach,1
6560.0,1,omen,1
6560.0,1,raze,1
6560.0,1,sage,1
6560.0,2,reyna,1
6560.0,2,sage,1
6560.0,3,phoenix,1
6560.0,3,reyna,1
6560.0,3,sage,1
6565.0,3,brimstone,1
6565.0,3,omen,1
6565.0,3,skye,1
6566.0,1,raze,3
6567.0,1,killjoy,3
6567.0,2,omen,3
6567.0,2,brimstone,1
6567.0,2,viper,1
6568.0,1,breach,3
6569.0,1,jett,4
6569.0,1,phoenix,2
6569.0,3,phoenix,1
6569.0,3,sage,1
6570.0,1,killjoy,5
6570.0,1,cypher,1
6571.0,1,breach,4
6571.0,1,reyna,3
6571.0,1,sova,2
6571.0,2,jett,2
6571.0,2,phoenix,1
6571.0,2,skye,1
6571.0,3,omen,1
6571.0,3,viper,1
6572.0,1,omen,6
6572.0,2,omen,10
6572.0,2,astra,3
6572.0,2,sage,1
6572.0,2,viper,1
6572.0,3,astra,14
6572.0,3,viper,4
6572.0,3,skye,2
6573.0,1,raze,6
6574.0,1,jett,3
6574.0,2,jett,1
6574.0,3,jett,3
6574.0,3,skye,1
6575.0,1,cypher,2
6575.0,1,killjoy,1
6575.0,2,sage,8
6575.0,2,killjoy,6
6575.0,2,cypher,1
6575.0,3,killjoy,8
6575.0,3,cypher,2
6575.0,3,sage,2
6576.0,1,sova,2
6576.0,1,sage,1
6576.0,2,sova,1
6576.0,3,sova,26
6576.0,3,astra,1
6577.0,1,reyna,2
6577.0,1,phoenix,1
6578.0,1,omen,3
6578.0,3,omen,1
6578.0,3,viper,1
6579.0,1,cypher,1
6579.0,1,omen,1
6582.0,1,cypher,4
6582.0,1,killjoy,2
6582.0,1,reyna,2
6582.0,1,raze,1
6582.0,2,cypher,11
6582.0,2,sage,4
6582.0,2,viper,4
6582.0,2,killjoy,4
6582.0,2,brimstone,3
6582.0,2,astra,1
6582.0,2,sova,1
6582.0,3,cypher,19
6582.0,3,killjoy,7
6582.0,3,viper,2
6582.0,3,sage,1
6582.0,3,brimstone,1
6583.0,1,jett,3
6583.0,1,phoenix,1
6583.0,1,reyna,1
6583.0,2,reyna,6
6583.0,2,phoenix,4
6583.0,2,raze,3
6583.0,2,sova,1
6583.0,3,jett,1
6584.0,1,cypher,3
6584.0,1,killjoy,1
6584.0,2,cypher,13
6584.0,2,viper,11
6584.0,2,killjoy,5
6584.0,3,skye,12
6584.0,3,reyna,7
6584.0,3,astra,4
6584.0,3,cypher,4
6584.0,3,killjoy,2
